pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,6/9/22,78,-2.58,6.21,"Mikolas, Miles",595281,571945,,swinging_strike,,,,,4,"Kevin Kiermaier singles on a ground ball to pitcher Miles Mikolas.  Kevin Kiermaier out at 2nd, pitcher Miles Mikolas.",R,L,R,TB,STL,S,,,0,0,2022,-1.36,0.57,-0.58,2.21,,,,1,6,Bot,,,,,668800,,,6.878112305,-113.3662991,-2.707936315,-13.00287659,22.88686804,-26.94941072,3.42,1.63,,,,78.4,1385,6.9,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.61,,,,,,,,42,1,Changeup,2,1,2,1,1,2,2,1,Standard,Standard,235,0,-0.024
SI,6/9/22,92.5,-2.1,6.58,"Mikolas, Miles",660644,571945,strikeout,called_strike,,,,,3,Vidal Brujan called out on strikes.,R,L,R,TB,STL,S,2,,2,2,2022,-1.08,1.33,0.73,3.38,,,,0,6,Bot,,,,,668800,,,9.588753972,-134.2718681,-5.174461436,-15.22236034,32.79302105,-15.18040972,3.27,1.46,,,,92.3,2223,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.9,,,0,1,0,0,,41,5,Sinker,2,1,2,1,1,2,2,1,Infield shift,Standard,207,-0.021,-0.195
SL,6/9/22,88,-2.53,6.55,"Mikolas, Miles",660644,571945,,foul,,,,,14,Vidal Brujan called out on strikes.,R,L,R,TB,STL,S,,,2,1,2022,0.22,0.63,0.86,2.14,,,,0,6,Bot,,,,,668800,,,7.798573938,-127.8222236,-5.875848983,0.757024993,27.65613914,-24.1807439,3.25,1.52,5,82,-24,88.1,2355,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.96,,,,,,,,41,4,Slider,2,1,2,1,1,2,2,1,Standard,Standard,209,0,-0.066
SI,6/9/22,91,-2.57,6.4,"Mikolas, Miles",660644,571945,,called_strike,,,,,4,Vidal Brujan called out on strikes.,R,L,R,TB,STL,S,,,2,0,2022,-1.37,0.97,-0.28,2.41,,,,0,6,Bot,,,,,668800,,,8.715865109,-132.0677933,-6.096755876,-17.93347411,31.98573332,-19.67566114,3.2,1.44,,,,90.8,2172,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.89,,,,,,,,41,3,Sinker,2,1,2,1,1,2,2,1,Standard,Standard,209,0,-0.056
SI,6/9/22,91.7,-2.24,6.62,"Mikolas, Miles",660644,571945,,ball,,,,,14,Vidal Brujan called out on strikes.,R,L,R,TB,STL,B,,,1,0,2022,-0.78,1.48,0.52,1.31,,,,0,6,Bot,,,,,668800,,,8.644996871,-132.8388453,-10.66459222,-11.15937286,31.48083859,-12.43755286,3.31,1.52,,,,91.3,2258,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.99,,,,,,,,41,2,Sinker,2,1,2,1,1,2,2,1,Standard,Standard,209,0,0.063
CU,6/9/22,74.6,-2.27,6.66,"Mikolas, Miles",660644,571945,,ball,,,,,14,Vidal Brujan called out on strikes.,R,L,R,TB,STL,B,,,0,0,2022,0.86,-1.36,0.76,0.85,,,,0,6,Bot,,,,,668800,,,4.723772616,-108.3534622,-2.109863375,5.617586918,24.03244501,-42.500943,3.34,1.52,,,,74.1,2523,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.88,,,,,,,,41,1,Curveball,2,1,2,1,1,2,2,1,Standard,Standard,33,0,0.033
FF,6/9/22,94.1,-2.1,6.64,"Mikolas, Miles",572287,571945,strikeout,swinging_strike,,,,,3,Mike Zunino strikes out swinging.,R,R,R,TB,STL,S,2,,0,2,2022,-0.33,1.22,0.5,2.8,,,,2,5,Bot,,,,,668800,,,7.499234407,-136.7238207,-6.918801258,-5.91973448,31.76609319,-15.55734752,3.27,1.5,,,,94,2298,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.06,,,0,1,0,0,,34,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Strategic,Standard,214,-0.006,-0.059
SL,6/9/22,87.8,-2.35,6.58,"Mikolas, Miles",572287,571945,,swinging_strike,,,,,14,Mike Zunino strikes out swinging.,R,R,R,TB,STL,S,,,0,1,2022,0.52,0.38,1.39,1.3,,,,2,5,Bot,,,,,668800,,,8.001428098,-127.5166775,-7.461011356,4.023148548,26.03350732,-26.60416441,3.27,1.5,,,,87.9,2375,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.09,,,,,,,,34,2,Slider,2,0,2,0,0,2,2,0,Standard,Standard,187,0,-0.023
CU,6/9/22,76.1,-2.28,6.61,"Mikolas, Miles",572287,571945,,swinging_strike,,,,,14,Mike Zunino strikes out swinging.,R,R,R,TB,STL,S,,,0,0,2022,0.88,-1.6,0.8,0.94,,,,2,5,Bot,,,,,668800,,,4.89751734,-110.5979064,-1.747964897,5.958388594,24.89681531,-44.9279419,3.27,1.5,,,,75.5,2521,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.95,,,,,,,,34,1,Curveball,2,0,2,0,0,2,2,0,Strategic,Standard,30,0,-0.017
CU,6/9/22,76.1,-2.28,6.58,"Mikolas, Miles",670764,571945,field_out,hit_into_play,,,,,8,Taylor Walls grounds out to first baseman Paul Goldschmidt.,R,L,R,TB,STL,X,3,ground_ball,0,1,2022,0.86,-1.53,0.25,1.53,,,,1,5,Bot,160.64,162.23,,,668800,,,3.777244579,-110.6270473,-0.559868942,6.078963971,24.95878615,-44.63848392,3.5,1.64,7,92.9,-11,75.6,2597,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.94,0.157,0.141,0,1,0,0,2,33,2,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,30,-0.011,-0.132
CU,6/9/22,75.3,-2.27,6.7,"Mikolas, Miles",670764,571945,,called_strike,,,,,5,Taylor Walls grounds out to first baseman Paul Goldschmidt.,R,L,R,TB,STL,S,,,0,0,2022,0.81,-1.5,0.19,2.61,,,,1,5,Bot,,,,,668800,,,3.691010578,-109.4838307,1.492497068,5.58586105,23.76508079,-44.60389985,3.38,1.59,,,,74.7,2569,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.05,,,,,,,,33,1,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,35,0,-0.024
FF,6/9/22,93.6,-2.05,6.62,"Mikolas, Miles",621433,571945,strikeout,swinging_strike,,,,,4,Brett Phillips strikes out swinging.,R,L,R,TB,STL,S,2,,1,2,2022,-0.59,1.45,-0.29,2.84,,,,0,5,Bot,,,,,668800,,,5.871088026,-135.9612326,-7.195326678,-8.606742511,31.11645253,-12.82565675,3.47,1.64,,,,93.7,2247,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.95,,,0,1,0,0,,32,4,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shift,Standard,214,-0.014,-0.158
CU,6/9/22,75.2,-2.23,6.63,"Mikolas, Miles",621433,571945,,foul,,,,,4,Brett Phillips strikes out swinging.,R,L,R,TB,STL,S,,,1,1,2022,1.03,-1.53,-0.41,2.37,,,,0,5,Bot,,,,,668800,,,1.92664643,-109.2479378,1.279098599,7.683543212,24.44582257,-44.76554722,3.47,1.64,2,64.7,-51,74.6,2584,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.93,,,,,,,,32,3,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,35,0,-0.054
CU,6/9/22,75.1,-2.28,6.78,"Mikolas, Miles",621433,571945,,ball,,,,,11,Brett Phillips strikes out swinging.,R,L,R,TB,STL,B,,,0,1,2022,0.85,-1.6,-1.43,3.5,,,,0,5,Bot,,,,,668800,,,0.249373622,-109.0522116,3.41428513,6.581328664,24.2063795,-45.70630836,3.42,1.64,,,,74.3,2547,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.12,,,,,,,,32,2,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,34,0,0.025
FF,6/9/22,92.6,-2.29,6.61,"Mikolas, Miles",621433,571945,,called_strike,,,,,4,Brett Phillips strikes out swinging.,R,L,R,TB,STL,S,,,0,0,2022,-0.57,1.33,-0.82,2.62,,,,0,5,Bot,,,,,668800,,,4.999190783,-134.663231,-7.267219411,-8.03359385,30.80418578,-14.56518676,3.5,1.68,,,,92.6,2248,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.07,,,,,,,,32,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,204,0,-0.034
SI,6/9/22,92.6,-2.43,6.43,"Mikolas, Miles",650490,571945,strikeout,called_strike,,,,,14,Yandy Diaz called out on strikes.,R,R,R,TB,STL,S,2,,0,2,2022,-1.18,0.94,0.83,2.55,,,,2,4,Bot,,,,,668800,,,10.89120475,-134.2315914,-6.064166234,-16.80490764,32.05756922,-19.584666,3.58,1.63,,,,92.1,2195,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.08,,,0,1,0,0,,28,3,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,207,-0.007,-0.059
SL,6/9/22,87.9,-2.47,6.51,"Mikolas, Miles",650490,571945,,foul,,,,,8,Yandy Diaz called out on strikes.,R,R,R,TB,STL,S,,,0,1,2022,0.22,0.4,0.12,1.61,,,,2,4,Bot,,,,,668800,,,5.826656869,-127.8660239,-6.59508774,1.215198495,26.39345024,-26.62927337,3.48,1.65,3,80.1,-34,88.1,2366,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.05,,,,,,,,28,2,Slider,2,0,2,0,0,2,2,0,Standard,Standard,178,0,-0.023
CU,6/9/22,75,-2.4,6.62,"Mikolas, Miles",650490,571945,,called_strike,,,,,9,Yandy Diaz called out on strikes.,R,R,R,TB,STL,S,,,0,0,2022,0.98,-1.5,0.33,1.84,,,,2,4,Bot,,,,,668800,,,3.90762657,-108.9847241,0.119690781,6.818960522,23.71190374,-44.18165199,3.43,1.6,,,,74.6,2492,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.89,,,,,,,,28,1,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,29,0,-0.017
SL,6/9/22,88.2,-2.62,6.46,"Mikolas, Miles",668227,571945,field_out,hit_into_play,,,,,9,"Randy Arozarena grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,TB,STL,X,4,ground_ball,0,2,2022,0.37,0.31,0.83,1.69,,,,1,4,Bot,125.98,130.11,,,668800,,,7.594484709,-128.1841671,-6.129002146,2.47268455,27.64463151,-27.58214014,3.34,1.66,5,105.4,-17,88.1,2564,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.12,0.206,0.185,0,1,0,0,2,27,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard,97,-0.011,-0.1
FF,6/9/22,93.6,-2.28,6.62,"Mikolas, Miles",668227,571945,,called_strike,,,,,6,"Randy Arozarena grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,TB,STL,S,,,0,1,2022,-0.49,1.29,0.65,2.33,,,,1,4,Bot,,,,,668800,,,8.656984103,-135.816417,-8.168652738,-8.010110925,30.28937342,-14.49485573,3.3,1.61,,,,93.7,2344,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.94,,,,,,,,27,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,206,0,-0.031
CU,6/9/22,75.7,-2.32,6.62,"Mikolas, Miles",668227,571945,,called_strike,,,,,5,"Randy Arozarena grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,TB,STL,S,,,0,0,2022,0.75,-1.35,-0.08,2.05,,,,1,4,Bot,,,,,668800,,,3.346938861,-110.05848,0.125059159,5.330272089,23.35790811,-43.26040988,3.13,1.47,,,,75.4,2480,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.96,,,,,,,,27,1,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,36,0,-0.024
SI,6/9/22,90,-2.13,6.54,"Mikolas, Miles",596847,571945,home_run,hit_into_play,,,,,5,Ji-Man Choi homers (5) on a line drive to right field.    Kevin Kiermaier scores.,R,L,R,TB,STL,X,,line_drive,1,0,2022,-1.25,1.01,0.28,2.39,,,595281,1,4,Bot,209.81,73,,,668800,,,8.639438316,-130.5991536,-6.42353169,-16.21594318,29.21081625,-19.35366585,3.18,1.55,376,99.6,26,89.8,2176,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.02,0.534,0.87,2,1,0,3,6,26,2,Sinker,0,0,0,0,0,2,2,0,Standard,Standard,207,0.217,1.677
CH,6/9/22,84.9,-2.37,6.43,"Mikolas, Miles",596847,571945,,ball,,,,,13,Ji-Man Choi homers (5) on a line drive to right field.    Kevin Kiermaier scores.,R,L,R,TB,STL,B,,,0,0,2022,-1.17,1.1,-1.25,1.17,,,595281,1,4,Bot,,,,,668800,,,4.980740768,-123.2288094,-8.118830486,-12.90616512,26.32049057,-19.49669129,3.13,1.5,,,,84.7,1671,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.05,,,,,,,,26,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,220,0,0.042
SI,6/9/22,92.2,-2.12,6.62,"Mikolas, Miles",622534,571945,field_out,hit_into_play,,,,,13,Manuel Margot flies out to center fielder Harrison Bader.,R,R,R,TB,STL,X,8,fly_ball,1,2,2022,-0.94,1.47,-0.83,2.44,,,595281,0,4,Bot,135.29,86.69,,,668800,,,5.340439212,-133.9033638,-7.927084549,-12.48961943,32.12928228,-12.96569555,3.35,1.59,316,87.3,27,91.9,2317,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.01,0.086,0.095,0,1,0,0,3,25,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,208,-0.04,-0.249
SI,6/9/22,93.1,-2.01,6.65,"Mikolas, Miles",622534,571945,,ball,,,,,13,Manuel Margot flies out to center fielder Harrison Bader.,R,R,R,TB,STL,B,,,0,2,2022,-0.99,1.6,-0.34,1.34,,,595281,0,4,Bot,,,,,668800,,,6.452862192,-134.8574538,-11.26687556,-13.56722766,33.22252052,-10.22346182,3.35,1.62,,,,92.5,2231,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.02,,,,,,,,25,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,206,0,0.042
SI,6/9/22,90.7,-2.17,6.63,"Mikolas, Miles",622534,571945,,foul,,,,,1,Manuel Margot flies out to center fielder Harrison Bader.,R,R,R,TB,STL,S,,,0,1,2022,-1.07,1.41,-0.29,3.04,,,595281,0,4,Bot,,,,,668800,,,7.000888384,-131.7378758,-6.031023165,-14.00506446,30.35395089,-14.63375474,3.35,1.59,191,68.1,44,90.4,2170,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.12,,,,,,,,25,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,207,0,-0.08
SL,6/9/22,83.3,-2.39,6.52,"Mikolas, Miles",622534,571945,,called_strike,,,,,5,Manuel Margot flies out to center fielder Harrison Bader.,R,R,R,TB,STL,S,,,0,0,2022,0.42,-0.15,-0.06,2.28,,,595281,0,4,Bot,,,,,668800,,,4.534709931,-121.2461525,-2.945503236,3.179268603,25.62759452,-33.20660588,3.2,1.48,,,,83.4,2369,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.95,,,,,,,,25,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,113,0,-0.066
SL,6/9/22,87.9,-2.26,6.63,"Mikolas, Miles",595281,571945,single,hit_into_play,,,,,8,Kevin Kiermaier singles on a ground ball to right fielder Juan Yepez.,R,L,R,TB,STL,X,9,ground_ball,1,2,2022,0.33,0.4,0.07,2.08,,,,0,4,Bot,178.26,126.51,,,668800,,,4.984266639,-127.9633334,-5.819691817,2.716086098,24.35473211,-26.81219721,3.42,1.63,104,98.8,5,88.6,2406,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.99,0.577,0.532,0.9,1,1,0,4,24,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,151,0.043,0.458
CH,6/9/22,87.9,-2.28,6.46,"Mikolas, Miles",595281,571945,,ball,,,,,13,Kevin Kiermaier singles on a ground ball to right fielder Juan Yepez.,R,L,R,TB,STL,B,,,0,2,2022,-0.91,1.03,-1.86,1.55,,,,0,4,Bot,,,,,668800,,,2.927239983,-127.8271569,-7.900668174,-10.58679868,27.91676013,-19.39879298,3.4,1.64,,,,87.9,1630,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.07,,,,,,,,24,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,227,0,0.017
CU,6/9/22,76.5,-2.26,6.74,"Mikolas, Miles",595281,571945,,foul,,,,,14,Kevin Kiermaier singles on a ground ball to right fielder Juan Yepez.,R,L,R,TB,STL,S,,,0,1,2022,0.52,-1.58,0.05,1.36,,,,0,4,Bot,,,,,668800,,,3.934269168,-111.2949096,-1.316873913,3.42244997,24.38451588,-45.02248461,3.42,1.63,2,63.7,-31,76.1,2537,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.01,,,,,,,,24,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,28,0,-0.046
SL,6/9/22,87.8,-2.37,6.66,"Mikolas, Miles",595281,571945,,foul,,,,,12,Kevin Kiermaier singles on a ground ball to right fielder Juan Yepez.,R,L,R,TB,STL,S,,,0,0,2022,0.24,0.64,1.01,2.99,,,,0,4,Bot,,,,,668800,,,7.693534423,-127.636272,-4.074398775,0.996719109,27.39406189,-24.47661381,3.42,1.63,102,59,72,87.8,2410,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.04,,,,,,,,24,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,181,0,-0.034
SL,6/9/22,86,-2.24,6.52,"Mikolas, Miles",660644,571945,strikeout,swinging_strike_blocked,,,,,14,Vidal Brujan strikes out swinging.,R,L,R,TB,STL,S,2,,0,2,2022,0.49,0.02,0.94,0.73,,,,2,3,Bot,,,,,668800,,,6.574667091,-125.0136231,-7.522530616,3.766825215,25.22249382,-30.67194268,3.25,1.52,,,,86.2,2466,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.99,,,0,1,0,0,,19,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,108,-0.012,-0.059
CU,6/9/22,75.3,-2.27,6.64,"Mikolas, Miles",660644,571945,,swinging_strike,,,,,13,Vidal Brujan strikes out swinging.,R,L,R,TB,STL,S,,,0,1,2022,0.77,-1.53,-1.15,1.89,,,,2,3,Bot,,,,,668800,,,0.968450914,-109.4917021,0.20178676,5.825421628,24.54408636,-44.55753542,3.25,1.52,,,,74.7,2588,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.01,,,,,,,,19,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,26,0,-0.023
CU,6/9/22,75.7,-2.21,6.71,"Mikolas, Miles",660644,571945,,foul,,,,,8,Vidal Brujan strikes out swinging.,R,L,R,TB,STL,S,,,0,0,2022,0.73,-1.53,-0.19,1.92,,,,2,3,Bot,,,,,668800,,,2.924669919,-110.1244351,0.019978043,5.17555209,23.78479541,-44.69960713,3.25,1.52,3,72.2,-35,75.3,2527,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.97,,,,,,,,19,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,25,0,-0.017
SL,6/9/22,86.1,-2.53,6.39,"Mikolas, Miles",572287,571945,field_out,hit_into_play,,,,,9,Mike Zunino flies out to left fielder Tyler O'Neill.,R,R,R,TB,STL,X,7,fly_ball,3,2,2022,0.4,0.17,0.69,1.65,,,,1,3,Bot,47.55,82.13,,,668800,,,6.853021652,-125.0967386,-5.294720613,2.597614562,28.2125512,-29.3981933,3.27,1.5,346,92.3,33,85.9,2408,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.97,0.071,0.124,0,1,0,0,3,18,6,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,111,-0.017,-0.207
SL,6/9/22,87.3,-2.37,6.46,"Mikolas, Miles",572287,571945,,ball,,,,,14,Mike Zunino flies out to left fielder Tyler O'Neill.,R,R,R,TB,STL,B,,,2,2,2022,0.54,0.19,1.63,0.89,,,,1,3,Bot,,,,,668800,,,8.546403811,-126.6444539,-7.574240125,3.871202206,28.24336014,-28.58192778,3.18,1.4,,,,87.1,2382,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.95,,,,,,,,18,5,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,157,0,0.073
FF,6/9/22,94.5,-2.04,6.57,"Mikolas, Miles",572287,571945,,ball,,,,,13,Mike Zunino flies out to left fielder Tyler O'Neill.,R,R,R,TB,STL,B,,,1,2,2022,-0.52,1.5,-0.08,0.83,,,,1,3,Bot,,,,,668800,,,6.26558135,-136.8688942,-12.5079424,-8.040959876,34.21427265,-10.56910136,3.23,1.5,,,,94.1,2376,6.6,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.9,,,,,,,,18,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,212,0,0.023
SI,6/9/22,93.6,-2.47,6.32,"Mikolas, Miles",572287,571945,,ball,,,,,14,Mike Zunino flies out to left fielder Tyler O'Neill.,R,R,R,TB,STL,B,,,0,2,2022,-1.19,1.05,1.52,2.26,,,,1,3,Bot,,,,,668800,,,12.87856085,-135.4400855,-6.91717045,-17.68372311,33.15548149,-17.72864648,3.22,1.45,,,,92.7,2346,6.3,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.16,,,,,,,,18,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,218,0,0.011
SL,6/9/22,87.9,-2.21,6.56,"Mikolas, Miles",572287,571945,,swinging_strike,,,,,14,Mike Zunino flies out to left fielder Tyler O'Neill.,R,R,R,TB,STL,S,,,0,1,2022,0.32,0.38,1.52,1.75,,,,1,3,Bot,,,,,668800,,,8.387154271,-127.6571751,-6.289391143,1.656736917,27.49139412,-26.83402011,3.27,1.5,,,,87.8,2409,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.08,,,,,,,,18,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,170,0,-0.031
SL,6/9/22,88.1,-2.5,6.5,"Mikolas, Miles",572287,571945,,called_strike,,,,,9,Mike Zunino flies out to left fielder Tyler O'Neill.,R,R,R,TB,STL,S,,,0,0,2022,0.53,0.65,0.76,1.92,,,,1,3,Bot,,,,,668800,,,6.834734729,-128.0440388,-6.371517308,4.292717691,27.67924121,-23.82617811,3.19,1.45,,,,88.2,2306,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.95,,,,,,,,18,1,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,194,0,-0.024
SI,6/9/22,91.7,-2.4,6.57,"Mikolas, Miles",670764,571945,field_out,hit_into_play,,,,,2,Taylor Walls lines out to center fielder Harrison Bader.,R,L,R,TB,STL,X,8,line_drive,0,0,2022,-1.4,1.14,-0.22,2.97,,,,0,3,Bot,88.64,58.1,,,668800,,,8.552517254,-133.0867156,-5.651283346,-18.51764176,29.96913549,-17.55817552,3.5,1.64,361,97,23,91.5,2247,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.08,0.269,0.35,0,1,0,0,5,17,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,211,-0.025,-0.221
FF,6/9/22,93.2,-2.34,6.64,"Mikolas, Miles",621433,571945,field_out,hit_into_play,,,,,8,Brett Phillips flies out to left fielder Tyler O'Neill in foul territory.,R,L,R,TB,STL,X,7,fly_ball,0,0,2022,-0.6,1.31,-0.22,1.61,,,,2,2,Bot,41.3,126.3,,,668800,,,6.767126827,-135.2241591,-9.97861539,-8.909946659,31.0824112,-14.04690961,3.47,1.64,275,93.4,51,93.2,2251,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.95,0.006,0.005,0,1,0,0,3,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,-0.011,-0.099
SI,6/9/22,92.2,-2.43,6.39,"Mikolas, Miles",650490,571945,field_out,hit_into_play,,,,,7,"Yandy Diaz grounds out, shortstop Edmundo Sosa to first baseman Paul Goldschmidt.",R,R,R,TB,STL,X,6,ground_ball,1,0,2022,-1.43,0.87,-0.51,1.98,,,,1,2,Bot,103.86,156.14,,,668800,,,8.027148774,-133.8357422,-7.20956561,-18.94508467,32.48581428,-20.23193367,3.48,1.65,5,85.4,-24,91.9,2239,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,53.95,0.071,0.067,0,1,0,0,2,12,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,212,-0.016,-0.178
FF,6/9/22,93.8,-2.41,6.44,"Mikolas, Miles",650490,571945,,ball,,,,,14,"Yandy Diaz grounds out, shortstop Edmundo Sosa to first baseman Paul Goldschmidt.",R,R,R,TB,STL,B,,,0,0,2022,-0.46,1.29,1.03,2.1,,,,1,2,Bot,,,,,668800,,,9.923512306,-136.017173,-8.277385913,-8.056231159,31.99234893,-14.41101273,3.42,1.58,,,,93.6,2283,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,216,0,0.023
SL,6/9/22,87,-2.27,6.54,"Mikolas, Miles",668227,571945,strikeout,swinging_strike_blocked,,,,,14,Randy Arozarena strikes out swinging.,R,R,R,TB,STL,S,2,,2,2,2022,0.22,0.31,0.97,0.07,,,,0,2,Bot,,,,,668800,,,7.328028995,-126.3008439,-9.983522992,0.909368925,25.21347132,-27.01974675,3.34,1.66,,,,87.2,2445,6.5,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54,,,0,1,0,0,,11,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,77,-0.023,-0.195
SI,6/9/22,95.2,-2.18,6.51,"Mikolas, Miles",668227,571945,,ball,,,,,13,Randy Arozarena strikes out swinging.,R,R,R,TB,STL,B,,,1,2,2022,-1.03,1.34,-1.07,1.72,,,,0,2,Bot,,,,,668800,,,5.218899847,-138.1850517,-9.901020643,-14.40028745,32.06727186,-12.89272724,3.27,1.59,,,,95.1,2214,6.4,661891,571945,668800,502671,669242,571448,624641,641933,664056,660766,54.06,,,,,,,,11,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,206,0,0.037
